"Notes"	"State"	"State Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	18	31497	57.148 (Unreliable)
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	18	33282	54.083 (Unreliable)
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"Black or African American"	"2054-5"	"1999"	"1999"	39	37905	102.889
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"Black or African American"	"2054-5"	"2000"	"2000"	40	38747	103.234
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"Black or African American"	"2054-5"	"2001"	"2001"	45	40410	111.359
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"Black or African American"	"2054-5"	"2002"	"2002"	42	41398	101.454
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"Black or African American"	"2054-5"	"2003"	"2003"	49	42766	114.577
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"Black or African American"	"2054-5"	"2004"	"2004"	46	43961	104.638
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"Black or African American"	"2054-5"	"2005"	"2005"	36	45349	79.384
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"Black or African American"	"2054-5"	"2006"	"2006"	37	46805	79.051
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"Black or African American"	"2054-5"	"2007"	"2007"	44	47649	92.342
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"Black or African American"	"2054-5"	"2008"	"2008"	43	48854	88.017
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"Black or African American"	"2054-5"	"2009"	"2009"	66	50455	130.810
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"Black or African American"	"2054-5"	"2010"	"2010"	46	51785	88.829
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"Black or African American"	"2054-5"	"2011"	"2011"	55	53224	103.337
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"Black or African American"	"2054-5"	"2012"	"2012"	55	54186	101.502
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"Black or African American"	"2054-5"	"2013"	"2013"	42	55475	75.710
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"Black or African American"	"2054-5"	"2014"	"2014"	41	56641	72.386
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"Black or African American"	"2054-5"	"2015"	"2015"	44	57790	76.138
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"Black or African American"	"2054-5"	"2016"	"2016"	60	59046	101.616
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"White"	"2106-3"	"1999"	"1999"	796	906716	87.789
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"White"	"2106-3"	"2000"	"2000"	736	910703	80.817
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"White"	"2106-3"	"2001"	"2001"	765	916024	83.513
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"White"	"2106-3"	"2002"	"2002"	794	923022	86.022
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"White"	"2106-3"	"2003"	"2003"	777	931188	83.442
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"White"	"2106-3"	"2004"	"2004"	759	939194	80.814
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"White"	"2106-3"	"2005"	"2005"	809	947825	85.353
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"White"	"2106-3"	"2006"	"2006"	852	954388	89.272
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"White"	"2106-3"	"2007"	"2007"	839	959525	87.439
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"White"	"2106-3"	"2008"	"2008"	846	964284	87.733
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"White"	"2106-3"	"2009"	"2009"	869	971344	89.464
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"White"	"2106-3"	"2010"	"2010"	892	977856	91.220
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"White"	"2106-3"	"2011"	"2011"	862	984345	87.571
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"White"	"2106-3"	"2012"	"2012"	839	985759	85.112
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"White"	"2106-3"	"2013"	"2013"	858	987932	86.848
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"White"	"2106-3"	"2014"	"2014"	893	988168	90.369
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"White"	"2106-3"	"2015"	"2015"	870	987514	88.100
	"Nebraska"	"31"	"Malignant neoplasms"	"C00-C97"	"White"	"2106-3"	"2016"	"2016"	876	986494	88.799
	"Nebraska"	"31"	"Neoplasms of uncertain or unknown behaviour"	"D37-D48"	"White"	"2106-3"	"2002"	"2002"	11	923022	1.192 (Unreliable)
	"Nebraska"	"31"	"Neoplasms of uncertain or unknown behaviour"	"D37-D48"	"White"	"2106-3"	"2008"	"2008"	11	964284	1.141 (Unreliable)
	"Nebraska"	"31"	"Neoplasms of uncertain or unknown behaviour"	"D37-D48"	"White"	"2106-3"	"2009"	"2009"	10	971344	1.030 (Unreliable)
	"Nebraska"	"31"	"Neoplasms of uncertain or unknown behaviour"	"D37-D48"	"White"	"2106-3"	"2010"	"2010"	12	977856	1.227 (Unreliable)
	"Nebraska"	"31"	"Neoplasms of uncertain or unknown behaviour"	"D37-D48"	"White"	"2106-3"	"2011"	"2011"	10	984345	1.016 (Unreliable)
	"Nebraska"	"31"	"Neoplasms of uncertain or unknown behaviour"	"D37-D48"	"White"	"2106-3"	"2014"	"2014"	14	988168	1.417 (Unreliable)
	"Nebraska"	"31"	"Diabetes mellitus"	"E10-E14"	"Black or African American"	"2054-5"	"2005"	"2005"	12	45349	26.461 (Unreliable)
	"Nebraska"	"31"	"Diabetes mellitus"	"E10-E14"	"Black or African American"	"2054-5"	"2006"	"2006"	15	46805	32.048 (Unreliable)
	"Nebraska"	"31"	"Diabetes mellitus"	"E10-E14"	"Black or African American"	"2054-5"	"2008"	"2008"	10	48854	20.469 (Unreliable)
	"Nebraska"	"31"	"Diabetes mellitus"	"E10-E14"	"Black or African American"	"2054-5"	"2009"	"2009"	12	50455	23.784 (Unreliable)
	"Nebraska"	"31"	"Diabetes mellitus"	"E10-E14"	"Black or African American"	"2054-5"	"2010"	"2010"	13	51785	25.104 (Unreliable)
	"Nebraska"	"31"	"Diabetes mellitus"	"E10-E14"	"Black or African American"	"2054-5"	"2013"	"2013"	14	55475	25.237 (Unreliable)
	"Nebraska"	"31"	"Diabetes mellitus"	"E10-E14"	"Black or African American"	"2054-5"	"2015"	"2015"	11	57790	19.034 (Unreliable)
	"Nebraska"	"31"	"Diabetes mellitus"	"E10-E14"	"Black or African American"	"2054-5"	"2016"	"2016"	12	59046	20.323 (Unreliable)
	"Nebraska"	"31"	"Diabetes mellitus"	"E10-E14"	"White"	"2106-3"	"1999"	"1999"	59	906716	6.507
	"Nebraska"	"31"	"Diabetes mellitus"	"E10-E14"	"White"	"2106-3"	"2000"	"2000"	81	910703	8.894
	"Nebraska"	"31"	"Diabetes mellitus"	"E10-E14"	"White"	"2106-3"	"2001"	"2001"	73	916024	7.969
	"Nebraska"	"31"	"Diabetes mellitus"	"E10-E14"	"White"	"2106-3"	"2002"	"2002"	62	923022	6.717
	"Nebraska"	"31"	"Diabetes mellitus"	"E10-E14"	"White"	"2106-3"	"2003"	"2003"	72	931188	7.732
	"Nebraska"	"31"	"Diabetes mellitus"	"E10-E14"	"White"	"2106-3"	"2004"	"2004"	78	939194	8.305
	"Nebraska"	"31"	"Diabetes mellitus"	"E10-E14"	"White"	"2106-3"	"2005"	"2005"	81	947825	8.546
	"Nebraska"	"31"	"Diabetes mellitus"	"E10-E14"	"White"	"2106-3"	"2006"	"2006"	73	954388	7.649
	"Nebraska"	"31"	"Diabetes mellitus"	"E10-E14"	"White"	"2106-3"	"2007"	"2007"	77	959525	8.025
	"Nebraska"	"31"	"Diabetes mellitus"	"E10-E14"	"White"	"2106-3"	"2008"	"2008"	78	964284	8.089
	"Nebraska"	"31"	"Diabetes mellitus"	"E10-E14"	"White"	"2106-3"	"2009"	"2009"	82	971344	8.442
	"Nebraska"	"31"	"Diabetes mellitus"	"E10-E14"	"White"	"2106-3"	"2010"	"2010"	76	977856	7.772
	"Nebraska"	"31"	"Diabetes mellitus"	"E10-E14"	"White"	"2106-3"	"2011"	"2011"	91	984345	9.245
	"Nebraska"	"31"	"Diabetes mellitus"	"E10-E14"	"White"	"2106-3"	"2012"	"2012"	81	985759	8.217
	"Nebraska"	"31"	"Diabetes mellitus"	"E10-E14"	"White"	"2106-3"	"2013"	"2013"	101	987932	10.223
	"Nebraska"	"31"	"Diabetes mellitus"	"E10-E14"	"White"	"2106-3"	"2014"	"2014"	103	988168	10.423
	"Nebraska"	"31"	"Diabetes mellitus"	"E10-E14"	"White"	"2106-3"	"2015"	"2015"	111	987514	11.240
	"Nebraska"	"31"	"Diabetes mellitus"	"E10-E14"	"White"	"2106-3"	"2016"	"2016"	94	986494	9.529
	"Nebraska"	"31"	"Obesity and other hyperalimentation"	"E65-E68"	"White"	"2106-3"	"2001"	"2001"	14	916024	1.528 (Unreliable)
	"Nebraska"	"31"	"Obesity and other hyperalimentation"	"E65-E68"	"White"	"2106-3"	"2002"	"2002"	10	923022	1.083 (Unreliable)
	"Nebraska"	"31"	"Obesity and other hyperalimentation"	"E65-E68"	"White"	"2106-3"	"2003"	"2003"	12	931188	1.289 (Unreliable)
	"Nebraska"	"31"	"Obesity and other hyperalimentation"	"E65-E68"	"White"	"2106-3"	"2005"	"2005"	12	947825	1.266 (Unreliable)
	"Nebraska"	"31"	"Obesity and other hyperalimentation"	"E65-E68"	"White"	"2106-3"	"2006"	"2006"	16	954388	1.676 (Unreliable)
	"Nebraska"	"31"	"Obesity and other hyperalimentation"	"E65-E68"	"White"	"2106-3"	"2007"	"2007"	12	959525	1.251 (Unreliable)
	"Nebraska"	"31"	"Obesity and other hyperalimentation"	"E65-E68"	"White"	"2106-3"	"2008"	"2008"	18	964284	1.867 (Unreliable)
	"Nebraska"	"31"	"Obesity and other hyperalimentation"	"E65-E68"	"White"	"2106-3"	"2009"	"2009"	25	971344	2.574
	"Nebraska"	"31"	"Obesity and other hyperalimentation"	"E65-E68"	"White"	"2106-3"	"2010"	"2010"	19	977856	1.943 (Unreliable)
	"Nebraska"	"31"	"Obesity and other hyperalimentation"	"E65-E68"	"White"	"2106-3"	"2011"	"2011"	14	984345	1.422 (Unreliable)
	"Nebraska"	"31"	"Obesity and other hyperalimentation"	"E65-E68"	"White"	"2106-3"	"2012"	"2012"	26	985759	2.638
	"Nebraska"	"31"	"Obesity and other hyperalimentation"	"E65-E68"	"White"	"2106-3"	"2013"	"2013"	25	987932	2.531
	"Nebraska"	"31"	"Obesity and other hyperalimentation"	"E65-E68"	"White"	"2106-3"	"2014"	"2014"	32	988168	3.238
	"Nebraska"	"31"	"Obesity and other hyperalimentation"	"E65-E68"	"White"	"2106-3"	"2015"	"2015"	28	987514	2.835
	"Nebraska"	"31"	"Obesity and other hyperalimentation"	"E65-E68"	"White"	"2106-3"	"2016"	"2016"	29	986494	2.940
	"Nebraska"	"31"	"Metabolic disorders"	"E70-E88"	"White"	"2106-3"	"2001"	"2001"	19	916024	2.074 (Unreliable)
	"Nebraska"	"31"	"Metabolic disorders"	"E70-E88"	"White"	"2106-3"	"2002"	"2002"	19	923022	2.058 (Unreliable)
	"Nebraska"	"31"	"Metabolic disorders"	"E70-E88"	"White"	"2106-3"	"2003"	"2003"	24	931188	2.577
	"Nebraska"	"31"	"Metabolic disorders"	"E70-E88"	"White"	"2106-3"	"2004"	"2004"	20	939194	2.129
	"Nebraska"	"31"	"Metabolic disorders"	"E70-E88"	"White"	"2106-3"	"2005"	"2005"	17	947825	1.794 (Unreliable)
	"Nebraska"	"31"	"Metabolic disorders"	"E70-E88"	"White"	"2106-3"	"2006"	"2006"	16	954388	1.676 (Unreliable)
	"Nebraska"	"31"	"Metabolic disorders"	"E70-E88"	"White"	"2106-3"	"2007"	"2007"	22	959525	2.293
	"Nebraska"	"31"	"Metabolic disorders"	"E70-E88"	"White"	"2106-3"	"2008"	"2008"	25	964284	2.593
	"Nebraska"	"31"	"Metabolic disorders"	"E70-E88"	"White"	"2106-3"	"2009"	"2009"	18	971344	1.853 (Unreliable)
	"Nebraska"	"31"	"Metabolic disorders"	"E70-E88"	"White"	"2106-3"	"2010"	"2010"	27	977856	2.761
	"Nebraska"	"31"	"Metabolic disorders"	"E70-E88"	"White"	"2106-3"	"2011"	"2011"	27	984345	2.743
	"Nebraska"	"31"	"Metabolic disorders"	"E70-E88"	"White"	"2106-3"	"2012"	"2012"	23	985759	2.333
	"Nebraska"	"31"	"Metabolic disorders"	"E70-E88"	"White"	"2106-3"	"2013"	"2013"	25	987932	2.531
	"Nebraska"	"31"	"Metabolic disorders"	"E70-E88"	"White"	"2106-3"	"2014"	"2014"	17	988168	1.720 (Unreliable)
	"Nebraska"	"31"	"Metabolic disorders"	"E70-E88"	"White"	"2106-3"	"2015"	"2015"	25	987514	2.532
	"Nebraska"	"31"	"Metabolic disorders"	"E70-E88"	"White"	"2106-3"	"2016"	"2016"	23	986494	2.331
	"Nebraska"	"31"	"Organic, including symptomatic, mental disorders"	"F01-F09"	"White"	"2106-3"	"2008"	"2008"	12	964284	1.244 (Unreliable)
	"Nebraska"	"31"	"Organic, including symptomatic, mental disorders"	"F01-F09"	"White"	"2106-3"	"2009"	"2009"	10	971344	1.030 (Unreliable)
	"Nebraska"	"31"	"Organic, including symptomatic, mental disorders"	"F01-F09"	"White"	"2106-3"	"2010"	"2010"	12	977856	1.227 (Unreliable)
	"Nebraska"	"31"	"Organic, including symptomatic, mental disorders"	"F01-F09"	"White"	"2106-3"	"2011"	"2011"	11	984345	1.117 (Unreliable)
	"Nebraska"	"31"	"Organic, including symptomatic, mental disorders"	"F01-F09"	"White"	"2106-3"	"2015"	"2015"	14	987514	1.418 (Unreliable)
	"Nebraska"	"31"	"Organic, including symptomatic, mental disorders"	"F01-F09"	"White"	"2106-3"	"2016"	"2016"	12	986494	1.216 (Unreliable)
	"Nebraska"	"31"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"White"	"2106-3"	"1999"	"1999"	16	906716	1.765 (Unreliable)
	"Nebraska"	"31"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"White"	"2106-3"	"2000"	"2000"	14	910703	1.537 (Unreliable)
	"Nebraska"	"31"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"White"	"2106-3"	"2001"	"2001"	17	916024	1.856 (Unreliable)
	"Nebraska"	"31"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"White"	"2106-3"	"2002"	"2002"	15	923022	1.625 (Unreliable)
	"Nebraska"	"31"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"White"	"2106-3"	"2003"	"2003"	33	931188	3.544
	"Nebraska"	"31"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"White"	"2106-3"	"2004"	"2004"	30	939194	3.194
	"Nebraska"	"31"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"White"	"2106-3"	"2005"	"2005"	40	947825	4.220
	"Nebraska"	"31"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"White"	"2106-3"	"2006"	"2006"	38	954388	3.982
	"Nebraska"	"31"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"White"	"2106-3"	"2007"	"2007"	17	959525	1.772 (Unreliable)
	"Nebraska"	"31"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"White"	"2106-3"	"2008"	"2008"	24	964284	2.489
	"Nebraska"	"31"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"White"	"2106-3"	"2009"	"2009"	19	971344	1.956 (Unreliable)
	"Nebraska"	"31"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"White"	"2106-3"	"2010"	"2010"	18	977856	1.841 (Unreliable)
	"Nebraska"	"31"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"White"	"2106-3"	"2011"	"2011"	25	984345	2.540
	"Nebraska"	"31"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"White"	"2106-3"	"2012"	"2012"	31	985759	3.145
	"Nebraska"	"31"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"White"	"2106-3"	"2013"	"2013"	33	987932	3.340
	"Nebraska"	"31"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"White"	"2106-3"	"2014"	"2014"	47	988168	4.756
	"Nebraska"	"31"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"White"	"2106-3"	"2015"	"2015"	43	987514	4.354
	"Nebraska"	"31"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	"White"	"2106-3"	"2016"	"2016"	63	986494	6.386
	"Nebraska"	"31"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"1999"	"1999"	15	906716	1.654 (Unreliable)
	"Nebraska"	"31"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"2000"	"2000"	10	910703	1.098 (Unreliable)
	"Nebraska"	"31"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"2001"	"2001"	12	916024	1.310 (Unreliable)
	"Nebraska"	"31"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"2002"	"2002"	11	923022	1.192 (Unreliable)
	"Nebraska"	"31"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"2003"	"2003"	18	931188	1.933 (Unreliable)
	"Nebraska"	"31"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"2004"	"2004"	18	939194	1.917 (Unreliable)
	"Nebraska"	"31"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"2005"	"2005"	16	947825	1.688 (Unreliable)
	"Nebraska"	"31"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"2006"	"2006"	17	954388	1.781 (Unreliable)
	"Nebraska"	"31"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"2007"	"2007"	22	959525	2.293
	"Nebraska"	"31"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	"White"	"2106-3"	"2008"	"2008"	19	964284	1.970 (Unreliable)
